TIME     ;ta (°C);Ghoris (W/m2;Gbn (W(m2);w10 (m/s);EL (W/m2)
7412;15,4;0;0;0;333
7413;15;0;0;0;333
7414;15;0;0;0;334
7415;15,6;0;0;0;340
7416;14;0;0;0;330
7417;14;0;0;0;326
7418;13,4;0;0;0;319
7419;13;0;0;0;317
7420;13;0;0;0;312
7421;13,4;0;0;0;313
7422;13;0;0;0;311
7423;12;0;0;0;312
7424;12,6;38;53;0;316
7425;17;192;360;0;341
7426;18;343;550;0;350
7427;19,4;445;546;0;360
7428;19;521;633;0;356
7429;21;541;689;3,1;364
7430;20,8;496;697;2,1;361
7431;20;376;546;5,1;356
7432;19;220;372;3,6;351
7433;19;67;91;3,1;352
7434;18;3;0;3,1;346
7435;17;0;0;2,1;341
7436;17,4;0;0;2,1;344
7437;16;0;0;0;340
7438;16;0;0;0;340
7439;16,4;0;0;0;345
7440;17;0;0;0;345
7441;16;0;0;0;337
7442;15,4;0;0;0;330
7443;14;0;0;0;323
7444;15;0;0;0;328
7445;15,4;0;0;0;330
7446;14;0;0;0;323
7447;13;0;0;0;318
7448;14;34;36;0;323
7449;17;185;341;0;343
7450;19;343;570;0;352
7451;20;465;688;1,5;357
7452;21;535;716;2,6;362
7453;20;544;726;0;357
7454;21,6;493;699;2,1;359
7455;21;345;384;3,1;357
7456;19;171;136;2,6;347
7457;19,2;36;0;2,1;349
7458;17;1;0;2,1;343
7459;17;0;0;1,5;341
7460;18;0;0;2,1;348
7461;17;0;0;0;343
7462;17;0;0;0;341
7463;17;0;0;0;338
7464;17;0;0;0;338
7465;17;0;0;2,1;339
7466;17;0;0;0;339
7467;16;0;0;0;334
7468;15;0;0;0;328
7469;15,2;0;0;0;328
7470;17;0;0;0;343
7471;17;0;0;0;346
7472;17;25;0;0;349
7473;18;153;219;0;354
7474;20;303;358;4,1;366
7475;22;435;551;3,1;375
7476;22;512;640;2,1;372
7477;22;529;685;2,1;373
7478;22,2;486;688;2,1;370
7479;21;360;507;2,1;362
7480;20,6;201;260;3,6;360
7481;20,2;55;39;5,1;352
7482;18;2;0;7,2;346
7483;18;0;0;7,2;346
7484;18,2;0;0;5,1;347
7485;17;0;0;4,1;341
7486;17;0;0;5,1;341
7487;17,2;0;0;3,1;338
7488;16;0;0;5,1;337
7489;16;0;0;5,1;336
7490;16,2;0;0;3,1;337
7491;13;0;0;2,1;321
7492;13;0;0;0;321
7493;13,8;0;0;0;320
7494;12;0;0;0;312
7495;13;0;0;0;317
7496;12,8;33;45;0;316
7497;16;184;352;0;330
7498;19;341;578;0;345
7499;19,4;459;687;0;347
7500;21;520;691;0;359
7501;22;520;657;2,1;368
7502;20,4;461;576;3,1;361
7503;20;340;433;3,1;361
7504;20;193;237;3,1;363
7505;19,6;54;38;4,1;361
7506;18;2;0;5,1;351
7507;17;0;0;4,1;340
7508;17,4;0;0;5,1;338
7509;16;0;0;2,6;331
7510;16;0;0;2,6;325
7511;15;0;0;3,1;320
7512;15;0;0;4,1;319
7513;14;0;0;0;315
7514;14;0;0;0;315
7515;14;0;0;0;315
7516;12;0;0;0;305
7517;12,2;0;0;0;306
7518;12;0;0;2,6;304
7519;13;0;0;3,1;314
7520;14;32;46;3,1;321
7521;16;182;362;4,1;330
7522;18;346;605;4,1;332
7523;19;474;753;0;336
7524;21;545;791;3,1;351
7525;21;548;769;2,1;356
7526;21,2;484;690;2,6;358
7527;20;381;639;2,1;352
7528;19;232;486;2,6;349
7529;19;70;171;3,6;343
7530;17;2;0;4,1;333
7531;17;0;0;4,1;326
7532;16,6;0;0;2,1;326
7533;15;0;0;0;318
7534;15;0;0;0;318
7535;14;0;0;0;314
7536;14;0;0;0;314
7537;14;0;0;0;314
7538;13,8;0;0;0;314
7539;12;0;0;0;305
7540;13;0;0;0;311
7541;13,2;0;0;0;312
7542;13;0;0;0;311
7543;13;0;0;0;318
7544;14,4;30;49;0;325
7545;17;179;358;0;336
7546;18;341;620;0;335
7547;19,2;467;769;2,1;341
7548;21;540;805;2,1;348
7549;21;548;803;1,5;355
7550;21,4;491;759;0;359
7551;22;382;683;2,6;362
7552;20;230;515;0;351
7553;20,4;68;159;0;355
7554;18;2;0;4,1;340
7555;17;0;0;0;326
7556;15,6;0;0;0;320
7557;15;0;0;0;316
7558;15;0;0;0;315
7559;12,4;0;0;0;305
7560;13;0;0;0;320
7561;14;0;0;2,1;333
7562;14,6;0;0;0;355
7563;14;0;0;0;334
7564;14;0;0;3,1;329
7565;14,8;0;0;0;323
7566;15;0;0;4,1;329
7567;15;0;0;7,7;329
7568;15,4;14;0;9,3;330
7569;16;83;0;6,2;336
7570;15;160;10;5,1;334
7571;16;220;28;8,7;340
7572;17;255;32;6,2;343
7573;16;259;32;5,1;339
7574;15,6;234;30;9,3;338
7575;14;161;3;9,3;328
7576;14;83;0;7,2;331
7577;14;20;0;9,3;327
7578;13;0;0;5,1;324
7579;13;0;0;5,1;324
7580;13,6;0;0;8,2;328
7581;13;0;0;6,2;325
7582;13;0;0;6,2;325
7583;13,8;0;0;7,2;330
7584;13;0;0;6,2;325
7585;13;0;0;7,2;325
7586;13,6;0;0;7,2;328
7587;13;0;0;8,2;330
7588;12;0;0;5,1;330
7589;12,6;0;0;8,7;340
7590;12;0;0;6,2;336
7591;12;0;0;7,2;336
7592;11;9;0;9,3;332
7593;10;52;0;5,1;326
7594;9,7;101;0;6,5;318
7595;9,3;140;0;7,9;316
7596;9;161;0;9,3;316
7597;9;165;0;7,2;315
7598;10,4;149;0;8,2;315
7599;10;116;0;8,2;312
7600;9;69;0;5,1;309
7601;9,6;20;0;5,1;312
7602;8;0;0;5,1;306
7603;9;0;0;5,1;309
7604;9,8;0;0;4,1;312
7605;8;0;0;6,2;305
7606;9;0;0;6,2;308
7607;9,4;0;0;2,6;312
7608;8;0;0;2,6;306
7609;9;0;0;5,1;309
7610;9,6;0;0;3,1;312
7611;9;0;0;3,1;310
7612;8;0;0;4,1;306
7613;10,2;0;0;6,2;310
7614;9,6;0;0;5,1;308
7615;9;0;0;8,2;307
7616;11;13;0;9,3;315
7617;11;98;56;5,1;315
7618;13;221;138;7,7;324
7619;13,4;342;249;7,7;324
7620;13;375;166;6,2;327
7621;14;361;134;5,1;330
7622;13,6;305;120;9,3;329
7623;13;218;76;9,3;332
7624;12;119;15;7,2;328
7625;12;30;0;7,2;334
7626;12;1;0;7,2;321
7627;11;0;0;6,2;310
7628;11;0;0;3,6;305
7629;9;0;0;3,1;296
7630;9;0;0;2,6;292
7631;9,6;0;0;2,1;289
7632;8;0;0;0;283
7633;7;0;0;0;284
7634;9;0;0;2,1;293
7635;7;0;0;2,1;283
7636;8;0;0;0;281
7637;8,2;0;0;2,1;283
7638;7;0;0;3,6;278
7639;8;0;0;3,1;282
7640;9,2;16;0;2,1;288
7641;11;96;54;5,1;295
7642;13;172;38;4,1;303
7643;13,2;216;15;5,1;303
7644;13;221;5;5,1;313
7645;13,3;195;2;4,6;318
7646;13,6;146;0;4,1;325
7647;13,3;113;0;4,4;323
7648;13,1;67;0;4,8;320
7649;12,8;19;0;5,1;318
7650;12;0;0;4,1;317
7651;12;0;0;6,2;321
7652;11,4;0;0;6,2;324
7653;11;0;0;0;327
7654;11;0;0;5,1;327
7655;10,8;0;0;7,2;335
7656;10;0;0;2,1;331
7657;9;0;0;2,1;326
7658;10,2;0;0;0;333
7659;9;0;0;0;326
7660;10;0;0;4,1;331
7661;10,8;0;0;2,1;336
7662;10;0;0;0;331
7663;10;0;0;0;331
7664;10,8;8;0;0;337
7665;11;49;0;2,1;331
7666;11;97;0;0;331
7667;12,4;134;0;0;333
7668;12;156;0;4,1;335
7669;12;160;0;4,1;334
7670;12,2;144;0;5,1;343
7671;12;144;1;3,1;335
7672;12;103;3;5,1;329
7673;11;33;0;5,1;321
7674;11;1;0;3,6;318
7675;11;0;0;2,1;314
7676;11,4;0;0;0;311
7677;11;0;0;2,6;312
7678;11;0;0;0;314
7679;11;0;0;2,1;317
7680;10;0;0;0;310
7681;9;0;0;2,6;299
7682;10;0;0;0;300
7683;8;0;0;0;291
7684;8;0;0;0;291
7685;8,6;0;0;2,1;294
7686;8;0;0;0;290
7687;8;0;0;0;290
7688;8,8;18;0;0;294
7689;12;112;93;0;310
7690;14;211;85;0;319
7691;14,8;274;92;0;323
7692;15;295;70;0;324
7693;17;276;14;3,1;332
7694;18;226;8;0;334
7695;17;174;23;0;340
7696;16;102;2;3,1;341
7697;16;27;0;0;348
7698;15;0;0;0;343
7699;15;0;0;0;343
7700;15;0;0;2,1;344
7701;15;0;0;0;343
7702;13;0;0;0;336
7703;14,2;0;0;3,1;341
7704;14;0;0;2,1;339
7705;14;0;0;2,6;339
7706;15;0;0;3,1;342
7707;15;0;0;4,1;345
7708;15;0;0;2,1;347
7709;16,2;0;0;5,1;354
7710;15;0;0;3,1;348
7711;16;0;0;4,1;355
7712;18;11;0;5,1;361
7713;18;73;0;6,2;357
7714;19;147;12;4,1;358
7715;19,6;205;9;5,1;357
7716;21;240;10;5,1;362
7717;19;245;11;4,1;352
7718;20,2;221;10;2,6;354
7719;19;151;5;2,6;347
7720;18;76;0;0;343
7721;18;17;0;2,1;344
7722;18;0;0;2,1;343
7723;17;0;0;0;338
7724;18;0;0;0;341
7725;17;0;0;2,1;336
7726;16;0;0;2,6;330
7727;17,4;0;0;2,1;337
7728;16;0;0;0;330
7729;16;0;0;0;330
7730;14,6;0;0;0;324
7731;14;0;0;0;321
7732;14;0;0;0;321
7733;14,6;0;0;3,1;324
7734;14;0;0;2,1;322
7735;15;0;0;2,6;327
7736;16,2;20;0;2,1;333
7737;18;134;223;2,6;343
7738;20;266;391;4,1;353
7739;22,2;362;398;3,1;364
7740;22;420;444;4,1;370
7741;22;430;447;6,7;370
7742;22;388;432;8,7;371
7743;22;309;434;8,8;370
7744;20;186;332;7,2;359
7745;20;50;89;6,2;360
7746;19;0;0;7,2;354
7747;19;0;0;5,1;354
7748;19,4;0;0;5,1;352
7749;18;0;0;4,6;345
7750;19;0;0;7,7;348
7751;19,4;0;0;7,7;351
7752;19;0;0;9,3;348
7753;18;0;0;6,2;345
7754;19,4;0;0;7,2;352
7755;18;0;0;5,1;344
7756;18;0;0;7,2;344
7757;19,4;0;0;9,3;351
7758;18;0;0;7,7;345
7759;18;0;0;6,7;345
7760;18;18;0;8,8;344
7761;19;119;190;6,2;348
7762;19;219;109;6,2;349
7763;20,6;264;109;8,7;357
7764;22;285;54;4,1;364
7765;22;268;32;6,2;363
7766;21,8;218;18;8,2;362
7767;21;168;7;5,1;358
7768;20,4;98;2;6,6;356
7769;19,8;25;0;8,2;353
7770;19;0;0;5,1;354
7771;19;0;0;5,1;361
7772;19,8;0;0;7,7;368
7773;18;0;0;9,3;362
7774;17;0;0;8,2;360
7775;17,8;0;0;0;378
7776;16;0;0;0;359
7777;15,9;0;0;0;354
7778;15,8;0;0;0;349
7779;14;0;0;0;339
7780;14;0;0;0;339
7781;15;0;0;5,1;344
7782;13;0;0;0;330
7783;14;0;0;0;329
7784;14,2;9;0;0;322
7785;15;68;0;0;331
7786;16;142;11;0;336
7787;17,2;201;9;4,1;341
7788;17;261;33;5,1;344
7789;19;292;86;4,1;353
7790;19,2;286;95;7,2;354
7791;18;237;113;7,7;343
7792;18;146;96;5,1;343
7793;18,4;39;9;5,1;342
7794;16,7;0;0;2,6;337
7795;15;0;0;0;331
7796;15,6;0;0;0;336
7797;14;0;0;2,1;327
7798;13;0;0;0;322
7799;13;0;0;0;320
7800;12;0;0;0;312
7801;11;0;0;0;308
7802;12,4;0;0;0;310
7803;10;0;0;0;299
7804;10;0;0;0;298
7805;11,2;0;0;0;305
7806;10;0;0;0;298
7807;10;0;0;0;298
7808;11,2;18;0;0;304
7809;14;134;217;0;316
7810;15;268;435;2,6;320
7811;16,8;358;419;2,1;329
7812;17;387;324;0;338
7813;17;360;198;2,6;342
7814;17,6;286;117;2,6;348
7815;17;212;73;3,1;345
7816;16;118;24;0;341
7817;16;28;0;4,1;338
7818;15;0;0;4,1;337
7819;14;0;0;3,6;332
7820;14,6;0;0;2,6;335
7821;14;0;0;3,1;325
7822;14;0;0;5,1;318
7823;13,4;0;0;5,1;309
7824;11;0;0;3,1;300
7825;10;0;0;2,1;291
7826;10,4;0;0;2,6;293
7827;10;0;0;3,1;291
7828;10;0;0;3,1;292
7829;11,2;0;0;2,6;296
7830;10;0;0;0;291
7831;9;0;0;2,6;287
7832;9;18;0;0;292
7833;9;136;241;0;292
7834;14;281;500;2,6;314
7835;15;387;484;0;319
7836;17;455;531;2,6;327
7837;17;467;540;2,6;326
7838;18;422;515;3,1;330
7839;17;287;323;0;327
7840;16;136;88;0;322
7841;15,2;24;0;0;321
7842;12;0;0;0;305
7843;12;0;0;0;299
7844;12,8;0;0;0;304
7845;12;0;0;0;300
7846;12;0;0;0;300
7847;14,8;0;0;6,2;315
7848;15;0;0;6,2;316
7849;15;0;0;6,2;316
7850;14;0;0;0;312
7851;10;0;0;2,1;294
7852;10;0;0;0;294
7853;10,6;0;0;2,1;295
7854;11;0;0;2,1;305
7855;11;0;0;2,1;311
7856;10,4;8;0;0;317
7857;14;85;41;0;327
7858;16;218;204;0;328
7859;16,6;353;393;2,1;319
7860;17,3;427;492;1;324
7861;18;449;548;0;330
7862;19,2;414;490;0;337
7863;18;328;476;0;332
7864;18;194;432;0;333
7865;17;48;113;0;328
7866;16;0;0;3,1;324
7867;16;0;0;0;324
7868;14,6;0;0;0;317
7869;14;0;0;0;314
7870;14;0;0;0;314
7871;12,6;0;0;0;308
7872;13;0;0;0;310
7873;13;0;0;0;310
7874;14;0;0;2,1;315
7875;13;0;0;0;310
7876;12;0;0;0;306
7877;13,6;0;0;0;313
7878;13;0;0;0;311
7879;11;0;0;0;300
7880;11,2;16;0;0;301
7881;15;133;304;0;319
7882;17;282;557;0;331
7883;18,4;397;667;0;335
7884;19;442;594;0;339
7885;19;416;439;2,1;340
7886;20;332;247;2,1;344
7887;19;267;284;1,5;340
7888;19;161;116;0;340
7889;18;40;45;0;336
7890;15;0;0;0;322
7891;15;0;0;0;322
7892;14,8;0;0;0;319
7893;14;0;0;0;316
7894;14;0;0;0;315
7895;13,4;0;0;0;313
7896;12;0;0;0;306
7897;12;0;0;0;305
7898;11,8;0;0;0;305
7899;13;0;0;0;310
7900;12;0;0;0;306
7901;11;0;0;0;300
7902;13;0;0;0;321
7903;14;0;0;0;332
7904;14,2;7;0;0;339
7905;16;61;0;2,1;351
7906;17;134;8;0;362
7907;18;192;9;0;376
7908;19;252;32;0;367
7909;18;283;86;2,1;358
7910;19;275;73;3,1;361
7911;18;211;71;3,1;354
7912;18;122;73;3,1;347
7913;17,8;29;0;3,1;341
7914;17;0;0;3,1;348
7915;17;0;0;4,1;353
7916;17,6;0;0;0;375
7917;16;0;0;0;359
7918;16;0;0;0;358
7919;15,8;0;0;0;353
7920;15;0;0;0;344
7921;16;0;0;0;343
7922;17;0;0;0;342
7923;15;0;0;0;340
7924;15;0;0;0;347
7925;15,2;0;0;0;362
7926;15;0;0;0;352
7927;14;0;0;0;347
7928;15;7;0;0;347
7929;17;67;0;2,1;352
7930;18;161;63;2,6;354
7931;19;251;111;2,1;356
7932;20;274;56;2,1;357
7933;20;257;33;2,1;357
7934;20,2;209;18;2,1;352
7935;18;161;7;2,1;345
7936;18;93;1;0;345
7937;18;22;0;0;345
7938;16;0;0;0;336
7939;15;0;0;0;331
7940;16;0;0;0;331
7941;15;0;0;0;326
7942;13;0;0;0;314
7943;13,2;0;0;0;316
7944;14;0;0;2,1;319
7945;13;0;0;2,1;309
7946;12,6;0;0;0;307
7947;12;0;0;0;304
7948;11;0;0;0;300
7949;10,4;0;0;0;298
7950;11;0;0;0;300
7951;13;0;0;3,1;316
7952;14,8;13;0;6,2;325
7953;14;108;183;4,1;329
7954;17;195;159;3,1;348
7955;17,2;190;53;4,1;355
7956;17;250;14;5,1;354
7957;17;282;86;5,1;353
7958;18;274;95;6,2;359
7959;16;211;70;6,2;344
7960;15;122;75;7,2;335
7961;14,6;29;0;12,9;326
7962;14;0;0;6,2;326
7963;14;0;0;10,3;320
7964;14,6;0;0;12,9;326
7965;13;0;0;9,3;314
7966;12;0;0;6,2;308
7967;13,2;0;0;9,3;306
7968;12;0;0;9,3;302
7969;11;0;0;6,2;292
7970;11,4;0;0;8,2;294
7971;11;0;0;8,2;293
7972;10;0;0;6,2;289
7973;10,6;0;0;9,3;292
7974;9;0;0;5,1;285
7975;10;0;0;5,1;294
7976;10,4;13;0;8,7;297
7977;11;123;247;5,1;299
7978;12;277;624;8,2;303
7979;13;403;738;10,3;306
7980;13;477;792;6,2;307
7981;14;492;802;6,2;310
7982;14;445;774;9,3;310
7983;13;341;679;5,1;307
7984;12;197;479;4,1;302
7985;11,8;46;103;8,2;301
7986;10;0;0;8,2;293
7987;10;0;0;7,2;293
7988;9,8;0;0;5,1;294
7989;9;0;0;2,1;290
7990;9;0;0;7,7;290
7991;9,4;0;0;0;292
7992;7;0;0;2,1;281
7993;7;0;0;3,1;281
7994;7;0;0;0;282
7995;7;0;0;2,1;281
7996;6;0;0;2,6;278
7997;8,6;0;0;2,1;289
7998;7,8;0;0;0;286
7999;7;0;0;2,1;282
8000;9,2;13;0;0;292
8001;10;119;234;3,1;300
8002;12;269;586;0;308
8003;13,4;387;671;5,1;314
8004;14;435;610;6,2;322
8005;14;411;434;5,1;326
8006;14;329;266;4,1;328
8007;14;239;175;5,1;329
8008;13;130;72;6,2;324
8009;13,2;28;0;4,1;326
8010;11;0;0;3,1;313
8011;9,8;0;0;2,1;303
8012;9,5;0;0;0;295
8013;9,2;0;0;2,1;294
8014;9,1;0;0;3,1;293
8015;9,2;0;0;2,1;295
8016;9,4;0;0;0;296
8017;9,8;0;0;0;306
8018;10;0;0;0;304
8019;10,1;0;0;0;305
8020;9,9;0;0;0;305
8021;9,6;0;0;0;299
8022;9,3;0;0;0;298
8023;10;0;0;0;299
8024;10,4;14;0;0;303
8025;12;124;269;0;312
8026;13;274;618;0;318
8027;16,2;389;686;0;335
8028;15;461;736;0;328
8029;15;476;747;0;327
8030;17,6;429;729;0;342
8031;15;315;515;0;328
8032;15;169;304;4,1;327
8033;16;36;24;4,1;327
8034;14;0;0;3,1;321
8035;15;0;0;3,1;327
8036;15,8;0;0;5,1;331
8037;13;0;0;0;320
8038;12;0;0;0;315
8039;14,8;0;0;2,1;332
8040;13;0;0;0;325
8041;13;0;0;0;325
8042;13,2;0;0;0;332
8043;12;0;0;0;323
8044;12;0;0;2,1;324
8045;12,6;0;0;0;330
8046;11;0;0;0;317
8047;11;0;0;0;314
8048;12,2;4;0;0;317
8049;11;37;0;0;314
8050;11;83;0;0;320
8051;12,6;121;0;0;333
8052;11;172;1;0;323
8053;11;205;5;0;323
8054;13;209;8;0;336
8055;13;197;85;3,1;326
8056;13;133;83;4,1;321
8057;13,6;36;16;3,1;318
8058;11;0;0;0;305
8059;11;0;0;0;305
8060;10,8;0;0;0;305
8061;9;0;0;0;295
8062;9;0;0;0;295
8063;9,8;0;0;0;300
8064;8;0;0;0;290
8065;8;0;0;0;290
8066;9,6;0;0;2,6;299
8067;7;0;0;2,6;286
8068;7;0;0;2,1;286
8069;8,8;0;0;0;295
8070;7;0;0;0;285
8071;7;0;0;3,1;285
8072;8,6;11;0;2,6;293
8073;7;111;212;2,6;285
8074;11;252;497;2,1;303
8075;13,4;366;582;3,1;314
8076;13;424;501;5,1;316
8077;13;425;523;6,2;321
8078;14,6;374;460;4,1;330
8079;13;307;511;4,1;320
8080;12;187;379;2,6;313
8081;12,6;47;145;4,1;314
8082;11;0;0;4,1;304
8083;11;0;0;5,1;304
8084;11,2;0;0;5,1;302
8085;10;0;0;6,2;295
8086;10;0;0;2,6;295
8087;10,2;0;0;3,1;298
8088;8;0;0;0;287
8089;8;0;0;0;287
8090;8,8;0;0;0;293
8091;9;0;0;2,6;295
8092;9;0;0;8,2;295
8093;9,8;0;0;0;301
8094;9;0;0;5,1;301
8095;9;0;0;4,1;303
8096;10;6;0;5,1;311
8097;9;63;14;9,3;304
8098;9;158;57;5,1;304
8099;10,6;247;124;8,2;313
8100;9;316;103;5,1;301
8101;11;347;238;7,2;309
8102;10,4;332;309;8,2;305
8103;10;243;116;7,2;305
8104;10;134;91;6,2;304
8105;9,6;30;0;7,2;306
8106;9;0;0;5,1;302
8107;9;0;0;6,2;302
8108;9,2;0;0;3,1;306
8109;8;0;0;3,6;296
8110;7;0;0;4,1;291
8111;8,8;0;0;5,1;296
8112;8;0;0;5,1;292
8113;7;0;0;4,1;288
8114;8;0;0;2,1;291
8115;8;0;0;2,1;297
8116;7;0;0;4,1;293
8117;8;0;0;3,1;303
8118;7;0;0;3,1;296
8119;7;0;0;0;295
8120;8,6;7;0;4,1;303
8121;7;73;37;2,1;295
8122;8;169;72;0;296
8123;9,6;246;85;4,1;305
8124;9;272;106;3,6;301
8125;10;257;39;5,1;303
8126;10,8;210;9;4,1;308
8127;9;181;33;3,1;296
8128;9;115;39;3,1;293
8129;9,8;30;0;3,1;294
8130;9;0;0;4,1;289
8131;9;0;0;3,6;288
8132;8,4;0;0;2,1;289
8133;8;0;0;2,1;284
8134;7;0;0;3,1;279
8135;7,2;0;0;0;284
8136;7;0;0;0;280
8137;7;0;0;2,6;280
8138;8,2;0;0;0;288
8139;7;0;0;2,1;285
8140;7;0;0;0;288
8141;8,4;0;0;0;300
8142;8;0;0;2,1;295
8143;8;0;0;2,1;297
8144;10,2;3;0;2,1;311
8145;8;34;0;0;302
8146;8;80;0;3,1;308
8147;10,8;117;0;2,1;336
8148;9;141;0;4,1;325
8149;10;145;0;2,1;331
8150;13,2;131;0;5,1;349
8151;12;102;0;5,1;341
8152;12;59;0;5,1;351
8153;13,6;14;0;5,1;362
8154;12;0;0;4,1;341
8155;12;0;0;5,1;334
8156;13,8;0;0;4,1;341
8157;12;0;0;5,1;335
8158;13;0;0;5,1;341
8159;16,4;0;0;5,1;369
8160;15;0;0;5,1;352
8161;15;0;0;5,1;352
8162;15,4;0;0;2,1;351
8163;13;0;0;0;337
8164;13;0;0;0;336
8165;14,6;0;0;0;342
8166;13;0;0;0;329
8167;12;0;0;0;320
8168;12,8;5;0;0;316
8169;12;53;0;0;311
8170;12;124;9;0;312
8171;14,8;182;10;0;327
8172;14;218;11;0;321
8173;14;226;11;0;321
8174;16;205;11;0;333
8175;16;159;9;0;341
8176;15;93;3;0;341
8177;16,2;22;0;0;367
8178;14;0;0;0;337
8179;13;0;0;0;327
8180;14;0;0;0;322
8181;14;0;0;0;320
8182;13;0;0;3,1;316
8183;14,6;0;0;2,1;324
8184;13;0;0;2,1;319
8185;13;0;0;0;322
8186;15;0;0;2,1;336
8187;13;0;0;2,1;327
8188;13;0;0;0;327
8189;13,6;0;0;0;335
8190;13;0;0;0;327
8191;13;0;0;0;322
8192;13,6;4;0;0;318
8193;14;52;0;0;319
8194;15;123;8;0;324
8195;17,4;181;10;0;339
8196;17;217;11;0;335
8197;17;226;12;4,1;335
8198;19,2;204;11;2,1;348
8199;18;159;9;4,1;339
8200;18;93;5;0;338
8201;18,2;22;0;5,1;342
8202;16;0;0;2,6;336
8203;16;0;0;2,6;339
8204;17,4;0;0;2,1;352
8205;15;0;0;3,1;337
8206;16;0;0;5,1;345
8207;17;0;0;4,1;353
8208;16;0;0;2,6;341
8209;14;0;0;2,1;328
8210;15,4;0;0;0;324
8211;13;0;0;2,1;311
8212;14;0;0;2,1;323
8213;15,2;0;0;2,1;329
8214;13;0;0;2,1;321
8215;13;0;0;0;321
8216;14;8;0;0;327
8217;13;92;210;0;321
8218;16;208;283;0;336
8219;19;281;233;4,1;354
8220;17;302;163;3,1;343
8221;18;271;92;2,1;347
8222;19,8;203;27;4,1;352
8223;18;158;8;3,1;343
8224;18;92;3;2,1;343
8225;18,8;22;0;3,1;347
8226;17;0;0;0;337
8227;16;0;0;0;332
8228;17,2;0;0;0;341
8229;15;0;0;0;328
8230;14;0;0;0;323
8231;15,2;0;0;0;329
8232;13;0;0;2,1;318
8233;13;0;0;0;318
8234;14,4;0;0;0;325
8235;13;0;0;0;317
8236;12;0;0;0;312
8237;13,6;0;0;0;320
8238;12;0;0;0;316
8239;12;0;0;0;315
8240;12,8;4;0;0;321
8241;15;55;3;0;333
8242;15;147;71;0;333
8243;16,6;235;119;0;345
8244;16;321;226;0;338
8245;16;368;363;0;335
8246;18,2;362;458;0;341
8247;16;260;324;5,1;339
8248;16;138;155;5,1;344
8249;15,8;29;0;3,1;350
8250;14;0;0;5,1;341
8251;13;0;0;5,1;347
8252;14;0;0;3,6;365
8253;13;0;0;7,2;357
8254;12;0;0;8,2;343
8255;13,6;0;0;7,2;352
8256;12;0;0;3,1;341
8257;12;0;0;3,1;341
8258;13,4;0;0;2,1;350
8259;12;0;0;3,1;341
8260;12;0;0;4,1;341
8261;13,2;0;0;5,1;348
8262;12;0;0;3,6;341
8263;12;0;0;5,1;341
8264;13;4;0;5,1;347
8265;12;54;1;6,2;329
8266;12;146;52;4,1;322
8267;14,6;234;118;5,1;334
8268;13;261;76;5,1;327
8269;13;249;63;4,1;330
8270;14,4;204;9;5,1;341
8271;13;159;25;6,2;334
8272;13,4;93;6;5,1;336
8273;13,8;23;0;5,1;338
8274;13;0;0;6,2;334
8275;12;0;0;7,2;329
8276;13,4;0;0;7,2;338
8277;12;0;0;5,1;320
8278;12;0;0;5,1;315
8279;12,4;0;0;4,1;311
8280;10;0;0;3,6;307
8281;10;0;0;3,1;311
8282;12,4;0;0;5,1;329
8283;11;0;0;7,7;317
8284;11;0;0;7,2;313
8285;11;0;0;6,2;311
8286;10;0;0;6,2;307
8287;10;0;0;5,1;306
8288;10,8;5;0;5,1;314
8289;10;64;33;5,1;308
8290;10;159;72;4,1;305
8291;11,6;237;86;4,1;314
8292;12;286;128;4,1;311
8293;12;297;129;6,2;309
8294;12,8;271;90;5,1;311
8295;12;195;52;3,1;311
8296;12;105;7;3,1;316
8297;11,8;23;0;4,1;319
8298;11;0;0;0;321
8299;11;0;0;5,1;325
8300;11;0;0;0;338
8301;11;0;0;0;336
8302;10;0;0;2,1;322
8303;10,4;0;0;2,1;327
8304;10;0;0;4,1;315
8305;10;0;0;3,1;314
8306;9,6;0;0;4,1;310
8307;9;0;0;4,1;310
8308;9;0;0;6,2;311
8309;10,4;0;0;6,2;326
8310;9;0;0;5,1;302
8311;9;0;0;5,1;297
8312;10,4;2;0;5,1;297
8313;9;36;0;6,2;295
8314;10;106;1;6,2;304
8315;11,4;180;8;6,2;315
8316;10;192;4;6,2;308
8317;10;173;1;6,2;305
8318;11;131;0;6,2;312
8319;10;102;0;5,1;306
8320;10;60;0;5,1;309
8321;10,4;15;0;6,2;312
8322;10;0;0;6,2;309
8323;10;0;0;7,2;309
8324;10;0;0;5,1;311
8325;9;0;0;6,2;304
8326;9;0;0;4,1;304
8327;9,8;0;0;5,1;311
8328;9;0;0;5,1;305
8329;9;0;0;3,1;305
8330;10;0;0;3,1;313
8331;9;0;0;0;309
8332;9;0;0;2,6;309
8333;10,4;0;0;2,1;319
8334;9;0;0;3,1;309
8335;9;0;0;2,1;305
8336;10,8;2;0;0;315
8337;9;30;0;2,1;307
8338;10;75;0;0;317
8339;11,6;113;0;0;326
8340;10;137;0;0;322
8341;10;143;0;0;322
8342;12,8;130;0;0;345
8343;12;122;0;0;331
8344;12;83;0;2,1;331
8345;13;23;0;0;334
8346;12;0;0;0;331
8347;12;0;0;0;331
8348;12;0;0;0;339
8349;12;0;0;0;339
8350;11;0;0;0;334
8351;13;0;0;0;348
8352;13;0;0;1,5;341
8353;13;0;0;0;336
8354;16;0;0;5,1;350
8355;14;0;0;3,1;334
8356;14;0;0;8,2;331
